source_url,commander_name,card_names
https://archidekt.com/decks/21071941,"Atraxa, Praetors' Voice","Arcades, the Strategist;Pull from Eternity;Idyllic Tutor;Enlightened Tutor;Abrupt Decay;Atomize;Baldur's Gate;Karn's Bastion;Spara's Headquarters;Zagoth Triome;Overgrown Tomb;Drift of Phantasms;Hanna, Ship's Navigator;Path to Exile;Vault 75: Middle School;Command Tower;Reliquary Tower;Reflecting Pool;Forest;Forest;Forest;Simic Ascendancy;Agatha's Soul Cauldron;Island;Island;Sylvan Caryatid;Tree of Perdition;Flumph;The Walls of Ba Sing Se;Axebane Guardian;Crystal Barricade;Felothar the Steadfast;Fog;Diabolic Intent;Eladamri's Call;Gatecreeper Vine;Dusk // Dawn;Green Sun's Zenith;Boseiju, Who Endures;Break the Spell;Tree of Redemption;Sokrates, Athenian Teacher;Teyo, Geometric Tactician;Walking Archive;Coral Colony;High Alert;Trostani, Selesnya's Voice;Plains;Plains;Plains;Dryad's Revival;Academy Ruins;Minamo, School at Water's Edge;Shield-Wall Sentinel;Hall of Heliod's Generosity;Fabricate;Black Dragon Gate;Dimir Guildgate;Citadel Gate;Heap Gate;Gond Gate;Golgari Guildgate;The Black Gate;Sea Gate;Selesnya Guildgate;Orzhov Guildgate;Manor Gate;Simic Guildgate;Swamp;Swamp;Authority of the Consuls;Fog Bank;Maze's End;Jaws of Defeat;An Offer You Can't Refuse;Mana Drain;Swan Song;Moment's Peace;Faithbound Judge // Sinner's Judgment;Thousand-Year Elixir;Darkness;The Pride of Hull Clade;Rampart Architect;Open the Gates;Aura Shards;Devastation Tide;Coastal Breach;Finale of Eternity;Darkwater Catacombs;Seaside Citadel;Desolate Mire;Growing Ranks;Moat;Fetid Heath;Flooded Grove;Wall of Reverence;Archers' Parapet;Vampiric Tutor;Jarad's Orders"
https://archidekt.com/decks/22706861,"Atraxa, Praetors' Voice","Swan Song;Ajani Steadfast;Ajani, the Greathearted;Ajani Unyielding;Elspeth, Sun's Champion;Kaya the Inexorable;Kiora, the Crashing Wave;Liliana, Dreadhorde General;Liliana Vess;Narset, Parter of Veils;Oko, Thief of Crowns;Sorin Markov;Tamiyo, Compleated Sage;Tamiyo, Field Researcher;Teferi, Hero of Dominaria;Teferi, Master of Time;Teferi, Temporal Archmage;Teferi, Temporal Pilgrim;Teferi, Time Raveler;Teferi, Who Slows the Sunset;Tevesh Szat, Doom of Fools;The Eternal Wanderer;The Wandering Emperor;Ugin, the Spirit Dragon;Vraska, Betrayal's Sting;Wrenn and Realmbreaker;Carth the Lion;Dreamtide Whale;Evolution Sage;Grateful Apparition;Jin-Gitaxias // The Great Synthesis;Norn's Choirmaster;Onakke Oathkeeper;Thrummingbird;Vorinclex, Monstrous Raider;Cultivate;Eerie Ultimatum;Farewell;Farseek;Nature's Lore;Three Visits;Atomize;Dovin's Veto;Heroic Intervention;Mutational Advantage;Ripples of Potential;Swords to Plowshares;Arcane Signet;Ichormoon Gauntlet;Sol Ring;The Chain Veil;As Foretold;Brokers Ascendancy;Inexorable Tide;Oath of Gideon;Oath of Jace;Oath of Liliana;Oath of Teferi;Propaganda;Sphere of Safety;Sylvan Library;Breeding Pool;Command Tower;Evolving Wilds;Exotic Orchard;Fabled Passage;Flooded Strand;Forest;Hallowed Fountain;Indatha Triome;Interplanar Beacon;Island;Karn's Bastion;Mana Confluence;Marsh Flats;Morphic Pool;Overgrown Tomb;Path of Ancestry;Plains;Plaza of Heroes;Polluted Delta;Reliquary Tower;Scalding Tarn;Sea of Clouds;Spara's Headquarters;Swamp;Temple Garden;Temple of the False God;Terramorphic Expanse;Undergrowth Stadium;Verdant Catacombs;Watery Grave;Windswept Heath;Wooded Foothills;Zagoth Triome;Counterspell;Everflowing Chalice"
https://archidekt.com/decks/22595014,"Atraxa, Praetors' Voice","Jin-Gitaxias, Progress Tyrant;Jin-Gitaxias, Core Augur;Elesh Norn, Mother of Machines;Elesh Norn // The Argent Etchings;Elesh Norn, Grand Cenobite;Sheoldred, the Apocalypse;Toxrill, the Corrosive;Sheoldred, Whispering One;Sheoldred // The True Scriptures;Propaganda;Omniscience;Vraska, Betrayal's Sting;Demonic Tutor;Brimaz, Blight of Oreskos;Profane Transfusion;Sol Ring;Jin-Gitaxias // The Great Synthesis;Vorinclex, Voice of Hunger;Kindred Dominance;Tekuthal, Inquiry Dominus;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Swamp;Arcane Sanctum;Plains;Plains;Plains;Plains;Plains;Plains;Plains;Plains;Plains;Vigor;Gitaxian Probe;Vorinclex, Monstrous Raider;Bristly Bill, Spine Sower;Vorinclex // The Grand Evolution;Island;Island;Island;Island;Island;Island;Island;Island;Island;Forest;Forest;Forest;Forest;Forest;Forest;Forest;Forest;Forest;Forest;Forest;Baleful Strix;Sengir, the Dark Baron;Sorin Markov;Liliana, Dreadhorde General;Emeritus of Woe // Demonic Tutor;Pox Plague;Germination Practicum;Deadly Rollick;Heroic Intervention;Fierce Guardianship;Murder;Black Market;Expropriate;Black Market Connections;Commander's Sphere;Arcane Signet;Command Tower;Blightsteel Colossus;Skithiryx, the Blight Dragon;Leyline of Transformation;Gwenom, Remorseless;Valgavoth, Terror Eater;Leyline of the Void;Blasphemous Edict;Rise of the Dark Realms;Braids, Cabal Minion;Biorhythm;Doubling Season;Rhystic Study;The Coming of Galactus;Sunscorch Regent;Breach the Multiverse;Massacre Wurm"
https://archidekt.com/decks/22706475,"Atraxa, Praetors' Voice","Abzan Charm;Agent Frank Horrigan;Akroma's Memorial;Akroma's Will;Andúril, Narsil Reforged;Arwen, Mortal Queen;Astral Cornucopia;Atomize;Bojuka Bog;Boseiju, Who Shelters All;Breeding Pool;Brimaz, Blight of Oreskos;Brokers Ascendancy;Buster Sword;Cavern of Souls;Chrome Host Seedshark;Command Tower;Corruption of Towashi;Deathcap Glade;Doubling Season;Eerie Ultimatum;Elesh Norn // The Argent Etchings;Elesh Norn, Grand Cenobite;Elesh Norn, Mother of Machines;Elvish Vatkeeper;Essence of Orthodoxy;Everflowing Chalice;Exotic Orchard;Expand the Sphere;Eyes of Gitaxias;Ezuri, Stalker of Spheres;Farseek;Forest;Forest;Gavony Township;Glissa, Herald of Predation;Glistening Dawn;Godless Shrine;Grafted Butcher;Hallowed Fountain;Hedge Maze;Homeward Path;Indatha Triome;Inexorable Tide;Inkshield;Innkeeper's Talent;Island;Island;Karn's Bastion;Kindred Discovery;Kindred Dominance;Lush Portico;Mirari's Wake;Mutational Advantage;Nature's Lore;Nesting Grounds;Nissa, Ascended Animist;Norn's Inquisitor;Opal Palace;Overgrown Tomb;Ozolith, the Shattered Spire;Phyrexian Arena;Phyrexian Awakening;Plains;Plains;Progenitor Exarch;Raffine's Tower;Ranger's Path;Reflecting Pool;Reject Imperfection;Rejuvenating Springs;Reliquary Tower;Replicating Ring;Ripples of Potential;Shattered Sanctum;Skyshroud Claim;Spara's Headquarters;Sphere Grid;Storm the Seedcore;Sunfall;Swamp;Swamp;Sword of Truth and Justice;Tangled Skyline;Teferi's Protection;Tekuthal, Inquiry Dominus;Temple Garden;Terrasymbiosis;Tezzeret's Gambit;The Ozolith;Three Visits;Thrummingbird;Vault of the Archangel;Virtue of Loyalty // Ardenvale Fealty;Vorinclex, Monstrous Raider;Watery Grave;Yavimaya, Cradle of Growth;Zagoth Triome;Zimone, Paradox Sculptor"
https://archidekt.com/decks/22703219,"Atraxa, Praetors' Voice","Atraxa, Grand Unifier;Atraxa's Skitterfang;Ixhel, Scion of Atraxa;Command Tower;Arcane Signet;Exotic Orchard;Sol Ring;Mana Confluence;Starting Town;Mirrex;Path of Ancestry;The Seedcore;Plaza of Heroes;Cavern of Souls;Yavimaya Coast;Opal Palace;Seaside Citadel;Sandsteppe Citadel;Opulent Palace;Adarkar Wastes;Godless Shrine;Caves of Koilos;Breeding Pool;Indatha Triome;Temple Garden;Hallowed Fountain;Overgrown Tomb;Zagoth Triome;Island;Island;Forest;Forest;Forest;Swamp;Swamp;Swamp;Plains;Plains;Plains;Reliquary Tower;Commander's Sphere;Chromatic Lantern;Door of Destinies;Glistening Sphere;Realmbreaker, the Invasion Tree;Staff of Compleation;Sheoldred // The True Scriptures;Wrenn and Realmbreaker;Elesh Norn // The Argent Etchings;Jin-Gitaxias // The Great Synthesis;Vorinclex // The Grand Evolution;Vorinclex, Monstrous Raider;Sheoldred, Whispering One;Elesh Norn, Grand Cenobite;Attentive Skywarden;Archfiend of the Dross;Blight Titan;Blade Splicer;Bloated Processor;Bloated Contaminator;Brimaz, Blight of Oreskos;Cankerbloom;Evolving Adaptive;Ezuri, Stalker of Spheres;Glissa, Herald of Predation;Scheming Aspirant;Phyrexian Metamorph;Drivnod, Carnage Dominus;Glissa Sunslayer;Tekuthal, Inquiry Dominus;Mondrak, Glory Dominus;Zopandrel, Hunger Dominus;Thrummingbird;Armored Scrapgorger;Breach the Multiverse;Phyrexian Awakening;Filigree Vector;Unnatural Restoration;White Sun's Twilight;Urza's Incubator;Infectious Inquiry;Phyrexian Arena;Vraska, Betrayal's Sting;Vishgraz, the Doomhive;Phyresis Outbreak;Geth's Summons;Tezzeret's Gambit;Grafted Butcher;Sunfall;Sculpted Perfection;Norn's Choirmaster;Contaminant Grafter;Elvish Vatkeeper;Nissa, Ascended Animist;Essence of Orthodoxy;Progenitor Exarch;Chrome Host Seedshark;Norn's Inquisitor"
https://archidekt.com/decks/22285719,"Atraxa, Praetors' Voice","Infectious Inquiry;Elesh Norn, Grand Cenobite;Deathcap Glade;Ichor Rats;Contaminant Grafter;Vraska's Fall;Cyclonic Rift;Sheoldred's Edict;Vorinclex, Monstrous Raider;Vraska, Betrayal's Sting;Tyrranax Rex;Venerated Rotpriest;Phyrexian Swarmlord;Prologue to Phyresis;Grafted Exoskeleton;Karn's Bastion;Contagion Engine;Flux Channeler;Scheming Aspirant;Razorverge Thicket;Serum Snare;Staff of Compleation;Impulse;Joint Exploration;Skrelv, Defector Mite;Hinterland Harbor;Yavimaya Coast;Corrupted Conscience;Beast Within;Pick Your Poison;Tezzeret's Gambit;Ponder;Glissa Sunslayer;Sol Ring;Fellwar Stone;Arcane Signet;Farseek;Gemstone Mine;Nature's Lore;Command Tower;Shattered Sanctum;Woodland Cemetery;Path of Ancestry;Temple Garden;Urza's Cave;Overgrown Tomb;Hallowed Fountain;Godless Shrine;Breeding Pool;Watery Grave;Tendo Ice Bridge;Lightning Greaves;Rogue's Passage;Gemstone Caverns;Plains;Plains;Forest;Forest;Forest;Evendo, Waking Haven;Swamp;Swamp;Island;Island;Island;Swords to Plowshares;Sunpetal Grove;Exotic Orchard;Counterspell;Path to Exile;Generous Gift;Negate;Evolving Wilds;Divination;Depopulate;Ezuri, Stalker of Spheres;Insight Engine;Infectious Bite;Triumph of the Hordes;Pollywog Prodigy;Innkeeper's Talent;Pensive Professor;Vat of Rebirth;Inexorable Tide;Kodama's Reach;Three Visits;Expansion Algorithm;Stock Up;Meren of Clan Nel Toth;Plaza of Heroes;Forbidden Orchard;Radstorm;An Offer You Can't Refuse;Monastery Siege;Skithiryx, the Blight Dragon;Seedborn Muse;Reflecting Pool;Bloated Contaminator;Mind into Matter"
https://archidekt.com/decks/19457698,"Atraxa, Praetors' Voice","Glistening Sphere;Astral Cornucopia;Empowered Autogenerator;Lux Cannon;Vat of Rebirth;Ozolith, the Shattered Spire;The Earth Crystal;Dreamtide Whale;Ezuri, Stalker of Spheres;Metastatic Evangel;Tekuthal, Inquiry Dominus;Pir, Imaginative Rascal;Winding Constrictor;Viral Drake;Bloated Contaminator;Contaminant Grafter;Thrummingbird;Patrolling Peacemaker;Ixhel, Scion of Atraxa;Evolution Sage;Gyre Sage;Grateful Apparition;Master Biomancer;Corpsejack Menace;Phyrexian Swarmlord;Inexorable Tide;Norn's Decree;Barrensteppe Siege;Hollowmurk Siege;Dawn of a New Age;Crack in Time;Paradox Zone;Brokers Ascendancy;Vraska's Fall;Karn's Bastion;Nesting Grounds;Gavony Township;Llanowar Reborn;Novijen, Heart of Progress;Hickory Woodlot;Peat Bog;Remote Farm;Saprazzan Skerry;Magosi, the Waterveil;Island;Island;Island;Island;Terramorphic Expanse;Evolving Wilds;Gemstone Mine;Abandoned Air Temple;Command Tower;Obscura Storefront;Brokers Hideout;Path of Ancestry;Vivid Creek;Vivid Grove;Vivid Marsh;Vivid Meadow;Riveteers Overlook;Maestros Theater;Inkmoth Nexus;Fabled Passage;Cabaretti Courtyard;Ajani Steadfast;Jace, Unraveler of Secrets;Dovin Baan;Basri Ket;Infectious Inquiry;Phyresis Outbreak;Four Knocks;Infectious Bite;Tainted Observer;Vraska, Betrayal's Sting;Venerated Rotpriest;Elspeth, Knight-Errant;Tamiyo, Compleated Sage;Ichormoon Gauntlet;Prologue to Phyresis;Kiora, the Crashing Wave;Vivien Reid;Voidwing Hybrid;Hidden Hideout;Escape Tunnel;Swamp;Rogue's Passage;Forest;Forest;Forest;Forest;Forest;Forest;Germination Practicum;Plains;Kami of Whispered Hopes;Exotic Orchard;Fathom Mage;Branching Evolution"
https://archidekt.com/decks/22705239,"Atraxa, Praetors' Voice","Ancient Tomb;Anguished Unmaking;Arcane Signet;Arid Mesa;Ashiok, Dream Render;Assassin's Trophy;Bayou;Birds of Paradise;Bloodstained Mire;Bloom Tender;Boseiju, Who Endures;Bountiful Promenade;Breeding Pool;Brokers Ascendancy;Carth the Lion;Chromatic Lantern;Chrome Mox;City of Brass;Command Tower;Counterspell;Cyclonic Rift;Damn;Damnation;Demonic Consultation;Demonic Tutor;Doubling Season;Dovin's Veto;Elspeth, Sun's Champion;Enlightened Tutor;Esper Sentinel;Exotic Orchard;Farewell;Farseek;Fierce Guardianship;Flooded Strand;Force of Negation;Force of Will;Godless Shrine;Hallowed Fountain;Ichormoon Gauntlet;Jace, the Mind Sculptor;Jace, Wielder of Mysteries;Kasmina, Enigma Sage;Kaya the Inexorable;Lae'zel, Vlaakith's Champion;Mana Confluence;Mana Drain;Marsh Flats;Misty Rainforest;Mox Diamond;Mystic Remora;Mystical Tutor;Narset Transcendent;Narset, Parter of Veils;Nature's Lore;Noble Hierarch;Oath of Nissa;Oath of Teferi;Oko, Thief of Crowns;Overgrown Tomb;Path to Exile;Polluted Delta;Rejuvenating Springs;Rhystic Study;Savannah;Scalding Tarn;Scrubland;Smothering Tithe;Sol Ring;Supreme Verdict;Swan Song;Swords to Plowshares;Sylvan Library;Tainted Pact;Tamiyo, Field Researcher;Tamiyo, the Moon Sage;Teferi, Hero of Dominaria;Teferi, Master of Time;Teferi, Time Raveler;Teferi, Who Slows the Sunset;Teferi's Protection;Temple Garden;Thassa's Oracle;The Chain Veil;Toxic Deluge;Tropical Island;Tundra;Ugin, the Spirit Dragon;Underground Sea;Undergrowth Stadium;Urborg, Tomb of Yawgmoth;Vampiric Tutor;Verdant Catacombs;Vorinclex, Monstrous Raider;Watery Grave;Windswept Heath;Wooded Foothills;Yavimaya, Cradle of Growth"
https://archidekt.com/decks/20679060,"Atraxa, Praetors' Voice","Ancient Tomb;Verdant Catacombs;Temple Garden;Spara's Headquarters;Tangled Islet;Polluted Delta;Overgrown Tomb;Mirrodin's Core;Marsh Flats;Karn's Bastion;Hallowed Fountain;Prologue to Phyresis;Vivisurgeon's Insight;Grafted Exoskeleton;Aspirant's Ascent;Contentious Plan;Swords to Plowshares;Forest;Forest;Teferi's Protection;Plains;Plains;Swamp;Swamp;Voidwing Hybrid;Venerated Rotpriest;Skithiryx, the Blight Dragon;Vampiric Tutor;Demonic Tutor;Swan Song;Drowned Catacomb;Eerie Ultimatum;Command Tower;Mana Confluence;Contagion Engine;Flooded Strand;Vault of Champions;Sword of Truth and Justice;Indatha Triome;Wooded Foothills;Assassin's Trophy;Ghostly Prison;Undergrowth Stadium;Windswept Heath;Twilight Mire;Radstorm;Berserk;Might of Oaks;Phyresis Outbreak;Arcane Signet;Sylvan Library;Inkshield;Vat Emergence;Reap;Steady Progress;Serum Snare;Scoured Barrens;White Sun's Twilight;Sword of Feast and Famine;Return of the Wildspeaker;Stonewood Invocation;Geth's Summons;Llanowar Wastes;Experimental Augury;Canopy Vista;Brokers Confluence;Skrelv, Defector Mite;Essence Scatter;Sol Ring;Sword of Sinew and Steel;Sword of Forge and Frontier;Blighted Agent;Ixhel, Scion of Atraxa;Glistener Elf;Caress of Phyrexia;Rot Wolf;Bojuka Bog;Bountiful Promenade;Flesh-Eater Imp;Cavern of Souls;Tainted Strike;Fabled Passage;Fetid Heath;Smothering Tithe;Elesh Norn, Grand Cenobite;Venser, Corpse Puppet;Tezzeret's Gambit;Counterspell;Inkmoth Nexus;Viral Drake;Norn's Annex;Vraska, Betrayal's Sting;Elesh Norn, Mother of Machines;Evolution Sage;Path to Exile;Phyrexian Arena;Godless Shrine;River of Tears;Ezuri, Stalker of Spheres"
https://archidekt.com/decks/19237805,"Atraxa, Praetors' Voice","Wan Shi Tong, Librarian;Worldly Tutor;Abzan Devotee;Infectious Bite;Ravenous Necrotitan;Nightshade Dryad;Feed the Infection;Sandsteppe Citadel;Copper Longlegs;Bonepicker Skirge;Inexorable Tide;Prologue to Phyresis;Contagion Engine;Dovin's Veto;Carnivorous Canopy;Ember Island Production;Spectacular Tactics;Mana Bloom;Vraska, Betrayal's Sting;Hide on the Ceiling;Trigon of Infestation;Counterspell;Contagion Clasp;Unnatural Restoration;Swords to Plowshares;Feed the Swarm;Propaganda;Destined Confrontation;Black Sun's Zenith;Coalition Relic;Sol Ring;Octopus Form;Contagion;Cultivate;Simic Signet;Everflowing Chalice;Wraith, Vicious Vigilante;Arcane Signet;Evolution Sage;Trawler Drake;Scheming Aspirant;Watchful Blisterzoa;Ria Ivor, Bane of Bladehold;Bloated Contaminator;Chameleon, Master of Disguise;Myriad Landscape;Urban Retreat;Ezuri, Stalker of Spheres;Exotic Orchard;Thrummingbird;Command Tower;Thornwood Falls;Evolving Wilds;Scoured Barrens;North Pole Gates;Orzhov Guildgate;Serpent's Pass;Azorius Chancery;Daily Bugle Building;Plains;Plains;Plains;Swamp;Swamp;Swamp;Forest;Forest;Forest;Forest;Forest;Forest;Island;Island;Island;Island;Island;Island;Island;Island;Simic Guildgate;Y'shtola Rhul;Priests of Norn;Bounty of the Luxa;Witch-Maw Nephilim;Vivisurgeon's Insight;Atraxa's Skitterfang;Gitaxian Raptor;Strionic Resonator;Reject Imperfection;Prosthetic Injector;Necrogen Rotpriest;Mana Drain;Vampiric Tutor;Strip Mine;Innkeeper's Talent;Sinew Dancer;Bloom Tender"
https://archidekt.com/decks/22223936,"Atraxa, Praetors' Voice","Ixhel, Scion of Atraxa;Jin-Gitaxias // The Great Synthesis;Adaptive Sporesinger;Archfiend of the Dross;Blightbelly Rat;Contaminant Grafter;Filigree Vector;Ezuri, Stalker of Spheres;Gulping Scraptrap;Jin-Gitaxias, Core Augur;Metastatic Evangel;Scheming Aspirant;Sheoldred, the Apocalypse;Sheoldred, Whispering One;Tainted Observer;Venomous Brutalizer;Voidwing Hybrid;Vorinclex // The Grand Evolution;Vorinclex, Monstrous Raider;The Seedcore;Chromatic Lantern;Urza's Incubator;Raffine's Tower;Zagoth Triome;Indatha Triome;Command Tower;Unclaimed Territory;Reflecting Pool;Secluded Courtyard;Thirsting Roots;Unnatural Restoration;Infectious Bite;Arcane Sanctum;Seaside Citadel;Verdant Catacombs;Arcane Signet;Phyrexian Censor;Brimaz, Blight of Oreskos;Glissa, Herald of Predation;Venser, Corpse Puppet;Armored Scrapgorger;Cankerbloom;Contagious Vorrac;Vishgraz, the Doomhive;Elesh Norn, Grand Cenobite;Glissa, the Traitor;Tekuthal, Inquiry Dominus;Thrummingbird;Herald's Horn;Drown in Ichor;Vraska, Regal Gorgon;Staff of Compleation;Vraska, Betrayal's Sting;Sol Ring;Sheoldred // The True Scriptures;Grafted Butcher;Zenith Chronicler;Norn's Choirmaster;Farseek;Island;Island;Bayou;Savannah;Scrubland;Tropical Island;Tundra;Underground Sea;Enlightened Tutor;Teferi's Protection;Spara's Headquarters;Undergrowth Stadium;Turbulent Fen;Turbulent Moor;Patchwork Banner;Entomber Exarch;Elesh Norn, Mother of Machines;Elesh Norn // The Argent Etchings;Jin-Gitaxias, Progress Tyrant;Atraxa, Grand Unifier;Marsh Flats;Flooded Strand;Forest;Forest;Opulent Palace;Swamp;Swamp;Sandsteppe Citadel;Windswept Heath;Smothering Tithe;White Lotus Tile;Felidar Retreat;Inexorable Tide;Everflowing Chalice;Gavony Township;Comforting Counsel;Beastmaster Ascension;Plains;Plains;Vorinclex, Voice of Hunger;Brokers Ascendancy"
https://archidekt.com/decks/21239157,"Atraxa, Praetors' Voice","Island;Island;Island;Island;Arcane Signet;Bojuka Bog;Infectious Inquiry;Blightbelly Rat;Contaminant Grafter;Corrupted Resolve;Blighted Agent;Bloodroot Apothecary;Bring the Ending;Glistener Elf;Hand of the Praetors;Ixhel, Scion of Atraxa;Karumonix, the Rat King;Ichor Rats;Infectious Bite;Noxious Assault;Phyrexian Swarmlord;Phyresis Outbreak;Phyresis;Skrelv's Hive;Tainted Observer;The Seedcore;Septic Rats;Prologue to Phyresis;Voidwing Hybrid;Vishgraz, the Doomhive;White Sun's Twilight;Path to Exile;Swords to Plowshares;Path of Ancestry;Drown in Ichor;Ezuri, Stalker of Spheres;Experimental Augury;Tekuthal, Inquiry Dominus;Thrummingbird;Exotic Orchard;Tezzeret's Gambit;Karn's Bastion;Sol Ring;Lightning Greaves;Rogue's Passage;Command Tower;Farseek;Mirrex;Fabled Passage;Overgrown Tomb;Watery Grave;Pestilent Syphoner;Fellwar Stone;Breeding Pool;Hallowed Fountain;Godless Shrine;Gloomlake Verge;Temple Garden;Hushwood Verge;Willowrush Verge;Floodfarm Verge;Swamp;Swamp;Swamp;Swamp;Swamp;Wastewood Verge;Bleachbone Verge;Ajani, Sleeper Agent;Aspirant's Ascent;Bilious Skulldweller;Bloated Contaminator;Crawling Chorus;Fynn, the Fangbearer;Glissa's Retriever;Necrogen Communion;Necrogen Rotpriest;Norn's Decree;Plague Stinger;Skithiryx, the Blight Dragon;Skrelv, Defector Mite;Tainted Strike;Triumph of the Hordes;Tyrranax Rex;Venerated Rotpriest;Venser, Corpse Puppet;Vraska, Betrayal's Sting;Vraska's Fall;Plains;Plains;Plains;Plains;Forest;Forest;Forest;Forest;Grafted Exoskeleton;Glistening Sphere;Chromatic Lantern"
https://archidekt.com/decks/22312198,"Atraxa, Praetors' Voice","Shifting Woodland;Bloated Contaminator;Command Tower;Sol Ring;Exotic Orchard;Forest;Plains;Bloom Tender;Swamp;Island;Bloodroot Apothecary;Venerated Rotpriest;Infectious Inquiry;Ichor Rats;Inkmoth Nexus;Tekuthal, Inquiry Dominus;Norn's Decree;Infectious Bite;Phyresis;Prologue to Phyresis;Marsh Flats;Bushwhack;Plague Stinger;Verdant Catacombs;Windswept Heath;Hallowed Fountain;Flooded Strand;Polluted Delta;Breeding Pool;Misty Rainforest;Temple Garden;Watery Grave;Vorinclex, Monstrous Raider;Bayou;Tropical Island;Underground Sea;Tundra;Talisman of Curiosity;Talisman of Dominance;Talisman of Hierarchy;Talisman of Resilience;Fellwar Stone;Noble Hierarch;Atraxa, Grand Unifier;Agent Frank Horrigan;Irma, Part-Time Mutant;Phyresis Outbreak;Skithiryx, the Blight Dragon;Birds of Paradise;Talisman of Unity;Farseek;Nature's Lore;Ezuri, Stalker of Spheres;Delighted Halfling;Voidwing Hybrid;Experimental Augury;Animal Attendant;Sylvan Library;Impulse;Stock Up;Biophagus;Savanti Romero, Time's Exile;Trouble in Pairs;Swords to Plowshares;Kenrith's Transformation;Loran of the Third Path;Dismember;Abrupt Decay;Soul Shatter;Requisition Raid;Protection Magic;Dragonfire Blade;Insight Engine;Origin of Metalbending;Slip Out the Back;Witch Enchanter // Witch-Blessed Meadow;Boggart Trawler // Boggart Bog;Bridgeworks Battle // Tanglespan Bridgeworks;Disciple of Freyalise // Garden of Freyalise;Turntimber Symbiosis // Turntimber, Serpentine Wood;Sea Gate Restoration // Sea Gate, Reborn;Sink into Stupor // Soporific Springs;Morphic Pool;Rejuvenating Springs;Bountiful Promenade;Urborg, Tomb of Yawgmoth;Yavimaya, Cradle of Growth;Decorum Dissertation;Arcane Signet;Bring the Ending;Blighted Agent;Thirsting Roots;Three Visits;Bala Ged Recovery // Bala Ged Sanctuary;Ouroboroid;Evolution Witness;Overgrown Tomb;Savannah;Scrubland"
https://archidekt.com/decks/784181,"Atraxa, Praetors' Voice","Dreadship Reef;Fountain of Cho;Saprazzan Cove;Subterranean Hangar;Saltcrusted Steppe;Rushwood Grove;Calciform Pools;Mage-Ring Network;Replicating Ring;Astral Cornucopia;Coalition Relic;Everflowing Chalice;Mirrodin's Core;Insight Engine;The Eternity Elevator;Sigil of Distinction;Vexing Puzzlebox;Vivid Marsh;Vivid Meadow;Vivid Grove;Vivid Creek;Uthros Research Craft;Azor's Elocutors;Musician;Simic Ascendancy;Palliation Accord;Helix Pinnacle;Pyramid of the Pantheon;Oracle's Vault;Djinn of Wishes;Luxior, Giada's Gift;Strixhaven Stadium;Enclave Cryptologist;Hexdrinker;Hedron-Field Purists;Kazandu Tuskcaller;Transcendent Master;Nirkana Cutthroat;Kabira Vindicator;Yes Man, Personal Securitron;Omo, Queen of Vesuva;Peter Parker's Camera;Innkeeper's Talent;Doubling Season;Evendo, Waking Haven;Adagia, Windswept Bastion;Uthros, Titanic Godcore;Susur Secundi, Void Altar;Arbiter of the Ideal;The Millennium Calendar;Soul Echo;The Book of Exalted Deeds;Promise of Loyalty;Mercadian Lift;Prize Pig;Palantír of Orthanc;Night Dealings;Nine-Lives Familiar;Component Pouch;Gwafa Hazid, Profiteer;Dawn of a New Age;Gemstone Mine;Spore Flower;Saprazzan Skerry;Mutational Advantage;Nesting Grounds;Diamond City;Hickory Woodlot;Grasping Shadows // Shadows' Lair;Tendo Ice Bridge;Hostile Hostel // Creeping Inn;Peat Bog;Remote Farm;The Monumental Facade;City of Shadows;Blast Zone;Gemstone Caverns;Eumidian Hatchery;Minas Morgul, Dark Fortress;Trenzalore Clocktower;Agent Frank Horrigan;Magnanimous Magistrate;Ezuri, Stalker of Spheres;Contagion Engine;Karn's Bastion;Flux Channeler;Lulu, Stern Guardian;Expand the Sphere;Dreamtide Whale;Inexorable Tide;Metastatic Evangel;Tezzeret's Gambit;Tekuthal, Inquiry Dominus;Thrummingbird;Tidus, Yuna's Guardian;The Aetherspark;Hourglass of the Lost;Four Knocks;Crack in Time;Lighthouse Chronologist;Ezuri, Claw of Progress"
